id_distribuidor,resultado_txt,monto_autorizado,tasa_minima,tasa_sugerida,probabilidad,grupo_riesgo,fecha,hora,revisar_edad,revisar_capacidad_pago,fecha_consulta,sucursal
160570,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.4833,Canasta 7,2024-02-19,16:20,False,False,2023-08-07 20:22:49,MILPA ALTA
162077,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -106.01%) y se tiene capacidad hasta 2120.0
La rentabilidad máx alcanzada es de -1.32% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.9425,Canasta 10,2024-02-19,16:20,False,True,,
162189,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3918,Canasta 6,2024-02-19,16:20,False,False,2023-08-23 17:13:55,AMECAMECA
162189,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3918,Canasta 6,2024-02-19,16:20,False,False,2023-08-23 17:13:55,AMECAMECA
162189,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3918,Canasta 6,2024-02-19,16:20,False,False,2023-08-23 17:13:55,AMECAMECA
162189,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3918,Canasta 6,2024-02-19,16:20,False,False,2023-08-23 17:13:55,AMECAMECA
162189,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3918,Canasta 6,2024-02-19,16:20,False,False,2023-08-23 17:13:55,AMECAMECA
162208,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.4405,Canasta 7,2024-02-19,16:20,False,False,2023-08-23 17:49:36,AMECAMECA
162208,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.4405,Canasta 7,2024-02-19,16:20,False,False,2023-08-23 17:49:36,AMECAMECA
162208,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.4405,Canasta 7,2024-02-19,16:20,False,False,2023-08-23 17:49:36,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 61.81% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.64% y pagando 746.09",10000,100,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 60.51% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.56% y pagando 675.03",9000,100,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 58.90% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.03% y pagando 603.19",8000,105,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 56.82% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.07% y pagando 532.41",7000,110,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 54.05% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.32% y pagando 461.94",6000,115,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162508,"Tasa anual sugerida es de 147% con rentabilidad: 50.18% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,147,0.2071,Canasta 3,2024-02-19,16:20,False,False,2023-08-25 17:21:55,AMECAMECA
162513,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 920.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7985,Canasta 9,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 61.81% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.64% y pagando 746.09",10000,100,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 60.51% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.56% y pagando 675.03",9000,100,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 58.90% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.03% y pagando 603.19",8000,105,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 56.82% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.07% y pagando 532.41",7000,110,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 54.05% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.32% y pagando 461.94",6000,115,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162519,"Tasa anual sugerida es de 147% con rentabilidad: 50.18% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,147,0.1566,Canasta 3,2024-02-19,16:20,False,False,,
162534,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 460.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5253,Canasta 8,2024-02-19,16:20,False,False,2023-08-25 18:38:04,AMECAMECA
162614,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3659,Canasta 6,2024-02-19,16:20,False,False,2023-08-26 15:19:38,CHIMALHUACAN 2
162614,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3659,Canasta 6,2024-02-19,16:20,False,False,2023-08-26 15:19:38,CHIMALHUACAN 2
162614,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3659,Canasta 6,2024-02-19,16:20,False,False,2023-08-26 15:19:38,CHIMALHUACAN 2
162614,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3659,Canasta 6,2024-02-19,16:20,False,False,2023-08-26 15:19:38,CHIMALHUACAN 2
162614,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3659,Canasta 6,2024-02-19,16:20,False,False,2023-08-26 15:19:38,CHIMALHUACAN 2
162615,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1074,Canasta 2,2024-02-19,16:20,False,False,2023-08-26 15:46:19,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 61.63% y pagando 813.20
Tasa anual mínima posible es de 100% con rentabilidad: 40.37% y pagando 746.09",10000,100,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 60.34% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.30% y pagando 675.03",9000,100,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 58.72% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.38% y pagando 604.24",8000,105,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 56.65% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.41% y pagando 533.34",7000,110,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 53.88% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.09% y pagando 461.94",6000,115,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162618,"Tasa anual sugerida es de 147% con rentabilidad: 50.00% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 390.97",5000,127,147,0.0334,Canasta 1,2024-02-19,16:20,True,False,2023-08-26 15:58:53,CHIMALHUACAN 2
162648,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 414.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7569,Canasta 9,2024-02-19,16:20,False,False,2023-12-07 22:38:17,MILPA ALTA
162856,"Tasa anual sugerida es de 115% con rentabilidad: 48.69% y pagando 690.51
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,115,0.0969,Canasta 2,2024-02-19,16:20,False,False,2023-08-29 15:30:47,CHIMALHUACAN 2
162856,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.0969,Canasta 2,2024-02-19,16:20,False,False,2023-08-29 15:30:47,CHIMALHUACAN 2
162856,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.0969,Canasta 2,2024-02-19,16:20,False,False,2023-08-29 15:30:47,CHIMALHUACAN 2
162856,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.0969,Canasta 2,2024-02-19,16:20,False,False,2023-08-29 15:30:47,CHIMALHUACAN 2
162856,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.0969,Canasta 2,2024-02-19,16:20,False,False,2023-08-29 15:30:47,CHIMALHUACAN 2
163022,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1212.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7624,Canasta 9,2024-02-19,16:20,False,False,2023-08-29 23:23:05,MILPA ALTA
163065,"Tasa anual sugerida es de 147% con rentabilidad: 43.08% y pagando 813.20
Tasa anual mínima posible es de 142% con rentabilidad: 40.03% y pagando 803.62",10000,142,147,0.5013,Canasta 7,2024-02-19,16:20,False,False,,
163065,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.5013,Canasta 7,2024-02-19,16:20,False,False,,
163065,"Tasa anual sugerida es de 147% con rentabilidad: 40.17% y pagando 650.56
Tasa anual mínima posible es de 147% con rentabilidad: 40.17% y pagando 650.56",8000,147,147,0.5013,Canasta 7,2024-02-19,16:20,False,False,,
163099,"Tasa anual sugerida es de 147% con rentabilidad: 55.43% y pagando 813.20
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163099,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163099,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163099,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163099,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163099,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3115,Canasta 5,2024-02-19,16:20,False,False,2023-11-29 15:38:51,IXTAPALUCA
163109,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 1188.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5269,Canasta 8,2024-02-19,16:20,False,False,2023-11-29 15:38:31,IXTAPALUCA
163156,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -39.37%) y se tiene capacidad hasta 568.0
La rentabilidad máx alcanzada es de 31.45% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.4347,Canasta 7,2024-02-19,16:20,False,False,2023-08-30 21:02:19,AMECAMECA
163157,"No existe un intervalo factible, se rechaza el crédito
El pago mínimo necesario para tener una rentabilidad del 40% es de: 401.13",0,0,0,0.3157,Canasta 5,2024-02-19,16:20,False,False,2023-08-30 21:05:33,AMECAMECA
163158,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.1002,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:11:37,AMECAMECA
163158,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.1002,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:11:37,AMECAMECA
163158,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.1002,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:11:37,AMECAMECA
163158,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.1002,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:11:37,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 57.33% y pagando 813.20
Tasa anual mínima posible es de 110% con rentabilidad: 40.19% y pagando 759.27",10000,110,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 56.04% y pagando 731.88
Tasa anual mínima posible es de 110% con rentabilidad: 40.15% y pagando 686.92",9000,110,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 54.43% y pagando 650.56
Tasa anual mínima posible es de 115% con rentabilidad: 40.25% y pagando 614.85",8000,115,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 52.35% y pagando 569.24
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163163,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2577,Canasta 4,2024-02-19,16:20,False,False,2023-08-30 21:20:05,AMECAMECA
163168,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -27.85%) y se tiene capacidad hasta 260.0
La rentabilidad máx alcanzada es de 37.12% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.3986,Canasta 6,2024-02-19,16:20,False,False,2023-08-30 21:20:36,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 62.52% y pagando 813.20
Tasa anual mínima posible es de 95% con rentabilidad: 40.46% y pagando 743.48",10000,95,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 61.22% y pagando 731.88
Tasa anual mínima posible es de 100% con rentabilidad: 40.38% y pagando 672.67",9000,100,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 59.61% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.46% y pagando 602.13",8000,105,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 57.53% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.47% y pagando 531.49",7000,110,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 54.76% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.14% y pagando 460.34",6000,115,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163175,"Tasa anual sugerida es de 147% con rentabilidad: 50.89% y pagando 406.60
Tasa anual mínima posible es de 122% con rentabilidad: 40.08% y pagando 389.63",5000,122,147,0.0838,Canasta 2,2024-02-19,16:20,False,False,2023-08-30 21:50:12,AMECAMECA
163197,"Tasa anual sugerida es de 147% con rentabilidad: 58.90% y pagando 650.56
Tasa anual mínima posible es de 105% con rentabilidad: 40.03% y pagando 603.19",8000,105,147,0.1756,Canasta 3,2024-02-19,16:20,False,False,2023-08-30 23:04:26,AMECAMECA
163197,"Tasa anual sugerida es de 147% con rentabilidad: 56.82% y pagando 569.24
Tasa anual mínima posible es de 110% con rentabilidad: 40.07% y pagando 532.41",7000,110,147,0.1756,Canasta 3,2024-02-19,16:20,False,False,2023-08-30 23:04:26,AMECAMECA
163197,"Tasa anual sugerida es de 147% con rentabilidad: 54.05% y pagando 487.92
Tasa anual mínima posible es de 115% con rentabilidad: 40.32% y pagando 461.94",6000,115,147,0.1756,Canasta 3,2024-02-19,16:20,False,False,2023-08-30 23:04:26,AMECAMECA
163197,"Tasa anual sugerida es de 147% con rentabilidad: 50.18% y pagando 406.60
Tasa anual mínima posible es de 127% con rentabilidad: 40.25% y pagando 390.97",5000,127,147,0.1756,Canasta 3,2024-02-19,16:20,False,False,2023-08-30 23:04:26,AMECAMECA
163255,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 1056.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5359,Canasta 8,2024-02-19,16:20,False,False,2023-11-29 15:39:53,IXTAPALUCA
163261,"Tasa anual sugerida es de 137% con rentabilidad: 48.62% y pagando 559.67
Tasa anual mínima posible es de 120% con rentabilidad: 40.31% y pagando 542.67",7000,120,137,0.2272,Canasta 4,2024-02-19,16:20,False,False,2023-11-29 15:39:09,IXTAPALUCA
163261,"Tasa anual sugerida es de 147% con rentabilidad: 49.58% y pagando 487.92
Tasa anual mínima posible es de 127% con rentabilidad: 40.05% y pagando 469.97",6000,127,147,0.2272,Canasta 4,2024-02-19,16:20,False,False,2023-11-29 15:39:09,IXTAPALUCA
163261,"Tasa anual sugerida es de 147% con rentabilidad: 45.70% y pagando 406.60
Tasa anual mínima posible es de 137% con rentabilidad: 40.05% y pagando 397.73",5000,137,147,0.2272,Canasta 4,2024-02-19,16:20,False,False,2023-11-29 15:39:09,IXTAPALUCA
163269,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.416,Canasta 6,2024-02-19,16:20,False,False,2023-11-29 15:40:12,IXTAPALUCA
163269,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.416,Canasta 6,2024-02-19,16:20,False,False,2023-11-29 15:40:12,IXTAPALUCA
163269,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.416,Canasta 6,2024-02-19,16:20,False,False,2023-11-29 15:40:12,IXTAPALUCA
163269,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.416,Canasta 6,2024-02-19,16:20,False,False,2023-11-29 15:40:12,IXTAPALUCA
163269,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.416,Canasta 6,2024-02-19,16:20,False,False,2023-11-29 15:40:12,IXTAPALUCA
162001,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 1000.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7768,Canasta 9,2024-02-19,16:20,False,False,,
162053,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -77.78%) y se tiene capacidad hasta 1040.0
La rentabilidad máx alcanzada es de 12.56% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.5256,Canasta 8,2024-02-19,16:20,False,False,2023-08-22 19:37:24,ORIZABA
162269,"No existe un intervalo factible, se rechaza el crédito
Su capacidad de pago no asegura tener una rentabilidad del 40%
El pago semanal mínimo es de 358.78 (con rentabilidad de -71.26%) y se tiene capacidad hasta 840.0
La rentabilidad máx alcanzada es de 15.77% (con pago de 406.60) y se tiene como objetivo 40.0%",0,0,0,0.7058,Canasta 9,2024-02-19,16:20,False,False,2023-08-23 22:15:04,ORIZABA
162981,"Tasa anual sugerida es de 147% con rentabilidad: 55.43% y pagando 813.20
Tasa anual mínima posible es de 112% con rentabilidad: 40.46% y pagando 765.90",10000,112,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
162981,"Tasa anual sugerida es de 147% con rentabilidad: 54.13% y pagando 731.88
Tasa anual mínima posible es de 115% con rentabilidad: 40.42% y pagando 692.90",9000,115,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
162981,"Tasa anual sugerida es de 147% con rentabilidad: 52.52% y pagando 650.56
Tasa anual mínima posible es de 120% con rentabilidad: 40.52% y pagando 620.19",8000,120,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
162981,"Tasa anual sugerida es de 147% con rentabilidad: 50.44% y pagando 569.24
Tasa anual mínima posible es de 127% con rentabilidad: 40.06% y pagando 546.42",7000,127,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
162981,"Tasa anual sugerida es de 147% con rentabilidad: 47.67% y pagando 487.92
Tasa anual mínima posible es de 132% con rentabilidad: 40.33% y pagando 474.02",6000,132,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
162981,"Tasa anual sugerida es de 147% con rentabilidad: 43.80% y pagando 406.60
Tasa anual mínima posible es de 142% con rentabilidad: 40.32% y pagando 401.13",5000,142,147,0.3258,Canasta 5,2024-02-19,16:20,False,False,,
163054,"Tasa anual sugerida es de 147% con rentabilidad: 48.75% y pagando 813.20
Tasa anual mínima posible es de 127% con rentabilidad: 40.08% y pagando 785.98",10000,127,147,0.3935,Canasta 6,2024-02-19,16:20,False,False,,
163054,"Tasa anual sugerida es de 147% con rentabilidad: 47.46% y pagando 731.88
Tasa anual mínima posible es de 132% con rentabilidad: 40.08% y pagando 711.03",9000,132,147,0.3935,Canasta 6,2024-02-19,16:20,False,False,,
163054,"Tasa anual sugerida es de 147% con rentabilidad: 45.84% y pagando 650.56
Tasa anual mínima posible es de 137% con rentabilidad: 40.20% y pagando 636.36",8000,137,147,0.3935,Canasta 6,2024-02-19,16:20,False,False,,
163054,"Tasa anual sugerida es de 147% con rentabilidad: 43.76% y pagando 569.24
Tasa anual mínima posible es de 142% con rentabilidad: 40.29% y pagando 561.58",7000,142,147,0.3935,Canasta 6,2024-02-19,16:20,False,False,,
163054,"Tasa anual sugerida es de 147% con rentabilidad: 41.00% y pagando 487.92
Tasa anual mínima posible es de 147% con rentabilidad: 40.12% y pagando 486.27",6000,147,147,0.3935,Canasta 6,2024-02-19,16:20,False,False,,
162645,"Tasa anual sugerida es de 147% con rentabilidad: 41.79% y pagando 731.88
Tasa anual mínima posible es de 147% con rentabilidad: 40.04% y pagando 726.95",9000,147,147,0.5196,Canasta 7,2024-02-19,16:20,False,False,2023-12-18 23:05:09,NEZAHUALCOYOTL 2
